ID	Bibliography	Discussion	Title	Ancient City	Roman Province	Date	Low Date	High Date	Low Date Uncertainty	High Date Uncertainty	Dedicator	Honorand	Military	Civic	Administrator	Inscription Type	Keywords	Modern City	Modern Country	Photo	Sole Dedication	Group Dedication	Checked By	Damnatio	Inscription Text	Translation	Notes
571	ILAfr 00027 = AE 1922 54	"Transcription from EDCS.

HG

Lit from EDH: AE 1978, 0886.
 Y. Le Bohec, ZPE 31, 1978, 188-189. (B) - AE 1978.
 AE 1922, 0054. (B)
 M.A. Merlin, CRAI 1921, 236-248, Nr. 2. (B) - AE 1922.
 ILAfr 027a. (B)
 ILTun 0057."				198-211											"LSS, C, JD, centurions, vexillation, legion, military, votive, mater castrorum"	"Bezereos (Sidi-Mohammed-ben-Aïssa, Tunisia), votive on block"	Africa Proconsularis	http://web3.forest.usf.edu/main/other/severan/jdi/images/570.jpg			Image		Pro salu[te Imperato]rum d[dd(ominorum) nnn(ostrorum)] / Auggg(ustorum) L(uci) Septimi Severi et M(arci) Au[reli] / Antonini Brit(annici) Par(thici) Germ(anici) / et Iuliae Aug(ustae) matris castroru[m] / vexillatio leg(ionis) III Aug(ustae) P(iae) V(indicis) qua[e] / Vezerei praeten[dit et] T(itus) Gen[3]iu[s] // [Ia]nuarius optio // ] / [3]VE[3] / [3 i]mm(unis?) // [6] / [6] / [6] / [6] / [6] / [6] / [6] / [6] / [6] / [6] / [6] / [6] / [6] / [6] / [6] / [6] / [6] / [6] / [6] / [6] / [3]s / [3]inu(s) / [3]us / [6] / [6] / [3] pr(incipalis) / [6] / Car[3] / Publili[us 3] / |(centuria) Erri Satu[rnini] / Iulius [3] / Iulius P[3] / Porcius Silva[nus] / Granius Felix / Aufidius Victoria[nus] / Varius Saturnin[us] / |(centuria) A(uli) Suri Iusti / Mundius [3] / Co[3] / [ // [|(centuria)] Valeri Proculi / Benni(us) Silvanus / Silici(us) Urbanus / Corn(elius) Rogatus / Marius Marcellus / Iulius Victor / Sedius Felix / Iulius Faustus / Helvius Silvanus / Valeri(us) Rogatus / Aureli(us) Severian(us) / Iulius Primus pr(incipalis) / Aelius Saturn() pr(incipalis) / Aelius Saturn() seq(utor)(!) / Mussius Fuscin(us) / Annius Quintus / Flavius Victor / Lurius Beatus / Pompon(ius) Silvanus / M(arcus) Acilius Fortunat(us) / Papirius Sallustian(us) / Aelius Crescens / Flavius Vibianus / Aelius Vitalis / Pontius Donatus / Antistius Felix / Safidius Ammon / Cattius Ingenu(u)s / Iulius Primus seq(utor)(!) / Papius Fortun() / Pinarius Martialis / Iulius Donatus / Q(uintus) Sulpicius Saturninus / Scr[i]bon(ius) Priscus / Florius Rogatus / |(centuria) Flavi Victoris / Pompeius Liberalis / Euped() Cat[u]l[li]nus(?) / [Fl]avius Victor / |(centuria) [3] Maximi / Annius Saturus / C(aius) Aufidi(us) Niger / |(centuria) Q(uinti) Gelli Iuvenalis / Aelius Iucundus / [-]atti(us) Fortunatus // coh(ortis) III // |(centuria) Iuli [3] / [3] Do[natus] / Iulius [3] / [6] / [6] / [6] / [6] / [ // Aemil(ius) Victo[r] / Vitell(ius) Ianua[rius] / Flavius Proc[ulus] / |(centuria) Domiti Maximi / Lucili(us) Iuli[anus] / Q(uintus) Flavius Ianu[arius] / Eppius Don[atus] / Iulius Don[atus] / Veturi(us) Proc[ulus] / Hostil(ius) Salut[aris] / Sulpic(ius) Suc[cessus] / Clodius An[toninus] / P(ublius) Clement() C[3] / Stertin(ius) Iuvena[lis] / Flavius Verecundus / Agrius Felix / Arrunt() Maximus / C(aius) Pompeius Donatus / Silicius Quartus / C[o]rneli(us) Saturnin(us) / Geminius Rufus / Flavius Saturnin(us) / Iulius Honora[t(us)] / Fannius Catullini(us) / Pompon(ius) Novatia[n(us)] / Iunius Verissi[m(us)] / Gemini() Fortun[at(us)] / Petroni(us) Felix / M(arcus) Aemilius Felix / C(aius) Pompeius Felix / |(centuria) Aureli Aucti / Domitius Amo[3] / Dentil(ius) Adi[utor] / Fanni(us) Fel[ix] / Aemil(ius) Sa[3] / Gemini(us) C[3] / [Aurel]ius [3] / [6] / Iulius [3] / Iulius [3] / Iulius [3] / Iulius [3] / Statili(us) [3] / [6] / [6] / [6] / [6] / [6] / [ // ] / [3]D / [[[6]]] / [[[6]]] / [3]DEM / [		
600	ILTun 00718	"Transcription from EDCS.

HG"															"C, JD"			http://web3.forest.usf.edu/main/other/severan/jdi/images/599.jpg			Image		Au[3]A[3] / [pro salute Imp(eratoris) Caes(aris) M(arci) Antonini] Pii Felicis Aug(usti) Pa[rt(hici) max(imi)] Bru[tan]nici(!) m[a]ximi [pont(ificis) max(imi) trib(unicia) pot(estate) 3 imp(eratoris)] II co(n)s(ulis) / [et Iuliae Augustae matris Aug(usti)] et castror[um et] senatus et patriae toti[usque domus divinae eorum] / [3 ob honorem] flaminic[atus 3 t]estam[ent]o su[o] / [3] P() here[s] PER[3] / [3]uria [3] / [3]M in M[3] // ]PO[3] item legavit [3] / [ob diem ded]icationis sportul[as 3] / [3 g]eminis gym[n]asia [ // ]PEC[ // ]CE[ // ]DEC[		
319	CIL 08 27773	"EDCS addition; not in Kettenhoffen

MW"															"C, JD"			http://web3.forest.usf.edu/main/other/severan/jdi/images/318.jpg			Image		[Victoriae Germ]anicae Aug(ustae) / [Imp(eratoris) Caesaris M(arci) Aureli Se]veri Antonin[i] / [Pii Felicis Aug(usti) Parth(ici) max(imi) Britannici] maxsimi(!) Ger(manici) max[i(mi)] / [p(ontificis) m(aximi) p(atris) p(atriae) et Iuliae Domnae Augustae ma]tris Aug(usti) et senat(us) / [et castrorum et patriae totiusque] domus divina[e		
504	IRT 00430	"Transcription taken from EDCS
MG"																Labdah / Lepcis Magna	Tripolitana	http://web3.forest.usf.edu/main/other/severan/jdi/images/503.jpg			Image		]sto [3] / [3[[3]]] [ // ]mp[ // ]o ad[ // ]abe[ // ]nic[3] / [3[[3]]] [ // ]ico[ // ]mo [[[1]]3] / [3[[3]]] [ // ] [[[3]]3] / [3]ug[ // ]usti[ // ][[[2]]] [ // ]ORV[3] / [3[[2]]] [ // ]nt[ // ]con[ // ]t epi[ // ]o[3] / [3]t[ // ]tim[ // ]in[		
306	CIL 08 23749 = AE 1899 00116	"EDCS addition; not in Kettenhoffen

MW"															"LSS, C, JD"			http://web3.forest.usf.edu/main/other/severan/jdi/images/305.jpg			Translation		Pro salute Imp(eratoris) Caes(aris) divi Septimin Severi Pii Arabici Adiab(enici) Part(hici) maximi Britan(n)ici maximi fil(ii) divi M(arci) Antonini Pii Germanici Sarmatici nep(otis) / divi Antonini Pii pronep(otis) divi Hadriani abnep(otis) divi Traiani Parthici et divi Nervae adnepotis M(arci) Aurelli(!) Antonini Pii Felicis principis / iuventutis Augusti Parthici maximi Britannici maximi pont(ificis) max(imi) trib(uniciae) potestatis XV imp(eratoris) II co(n)s(ulis) III p(atris) p(atriae) et Iuliae Domnae Augustae / Piae Felicis matris Augusti et castrorum et senatus totiusque domus divinae C(aius) Octavius Rogatus flam(en) p(er)p(etuus) sacerdos Merc(uri) / suo et C(ai) Octavi Rogatiani fili(i) sui nomine arcum cum gradibus suis ex liberalitate sua pecunia fecit et dedicavit d(ecreto) d(ecurionum) idem iam / statuam deo Mercurio ex aere in petra sedentem item ob honorem flam(onii) sui satuam Imp(eratori) Severo duplicata pecunia fecit		
589	ILAlg 01 03038 = CIL 08 01856	"Transcription from EDCS.

HG"															JD			http://web3.forest.usf.edu/main/other/severan/jdi/images/588.jpg			Image		Iuliae Domnae Aug(usti) matri / castrorum et Aug(usti) et sen(atus) / et patriae		
308	CIL 08 24031 = D 09287 = ILTun 00825 = AE 1905 00013 = AE 1916 +00101	"EDCS addition; not in Kettenhoffen

MW"															"LSS, C, JD"			http://web3.forest.usf.edu/main/other/severan/jdi/images/307.jpg			Translation		Adoni Aug(usto) sac(rum) / pro salute Imp(eratoris) Caes(aris) L(uci) Sep/timi Severi Pertinacis / Aug(usti) et Imp(eratoris) Caes(aris) / M(arci) Aureli Antoni/ni Pii Felicis Aug(usti) / et Iuliae Dom{i}n(a)e / Aug(ustae)		
330	IGLNovae 00062	"EDCS addition; not in Kettenhoffen

MW"															JD			http://web3.forest.usf.edu/main/other/severan/jdi/images/329.jpg			Image		]I et Antoni[ni] / [3] et Iuliae [Domnae] / [6] / [[3]cinae		
490	IGBulg 02 00618 = IGRR 01 00575 = AE 1902 00105 = IGBulg 05 5204					198					city of Nicopolis ad Istrum						"JD sole dedicant, divine, city Nicopolis, mater castrorum, wife, mater aug"	Nicopolis ad Istrum	Moesia Inferior	http://web3.forest.usf.edu/main/other/severan/jdi/images/489.jpg			Translation		"______ _____.
_______ ______ ____ ___(_____) ____-
__ _______, ____________ _(______) __π____-
__ _______ __________ ___(_____) ________
________ ___________ ________ ______-
_____, _________ ________, __________ _-
_______ __ __, ____________ __ ___, _π_-
___ __ __, π_____ π_______, _______ __ ____-
________ ________ ______ _____(___) _________
___(_____) __ _[_(______) __π______ ____ ________]_ ______, _π_-
________ ___ _π_______ _(____) _________ ______-
___ π____(_____) ____(_____) {__________}__ _______(______), _ ________ _____
__ _ _________ _____ ___π___ _____π___-
__ ___ π___ ______ _________."		
125	AE 1990 01036	"EDCS cites this as AE 1990 1036a

Location: Found in a partly worn fountain.

HG: Dated between 212 (after the death of Septimius Severus and Geta) and 217 (when Caracalla was murdered).  Note also says 212-217."				212-217					Cornelius?						"LSS, C, JD, Antonine heritage"	2 fragments found in a fountain*		http://web3.forest.usf.edu/main/other/severan/jdi/images/124.jpg			Proof		"[Pro salute Imp(eratoris) Caes(aris) divi L(uci) Septimi Severi Arab(ici) Adiab(enici) Parth(ici) max(imi) Brit(annici)] MAX(imi) FIL(ii), DIUI M(arci) ANTO[nini Pii Germ(anici) Sar(matici) nep(otis) divi Antonini Pii pronep(otis) divi Hadriani abnep(otis) divi Traiani Parth(ici) et divi Nervae adnep(otis), M(arci) Antonini Pii Aug(usti) Felicis Parth(ici) max(imi) Brit(annici) max(imi) pont(ificis) max(imi) trib(unicia) pot(estate)… imp(eratoris)… co(n)s(ulis)…proco(n)s(ulis) optimi maximique princi]PIS ET IULIAE DOM[nae Aug(ustae) matris castrorum et senatus et patriae…].
b) […]/ CORNELI(i)? IFNI?/ […]US PESC[enianus …/…] CI[…]."	"Greetings on behalf of the Imperator, Caesar son of the divine Lucius Septimius Severus Arabicus, Adiabenicus, Parthicus Maximus, Britannicus Maximus, Marcus Antoninus Pius Germanicus, Sarmaticus,  grandson of the divine Antoninus Pius, great grandson of the divine Hadrian, the great, great grandson of the divine Trajan Parthicus and the great, great, great grandson of the divine Nerva.   Marcus Antoninus Pius Augustus Felix, Parthicus Maximus, Britannicus Maximus, Pontifex Maximus, Tribunicia Potestas…hailed Imperator?... Consul…of the proconsul* the Optimus and Maximus Princeps and Julia Domna Augusta, Mater Castrorum and Senatus and Patriae.
b) Cornelius? ……Pescenainus?"	
159	AE 1996 01504																			http://web3.forest.usf.edu/main/other/severan/jdi/images/158.jpg			Image				
116	AE 1987 00491																			http://web3.forest.usf.edu/main/other/severan/jdi/images/115.jpg			Image				
354	CIL 06 36934	MW															"JD, LSS"			http://web3.forest.usf.edu/main/other/severan/jdi/images/353.jpg			Translation		IVLIAE AVG(ustae) / MATRI CASTROR(um) / IMPERATORIS / [Caes(ari) L(uci) Septimi / Severi Pii / Pertinacis Avg(usti) / cet.		
112	AE 1985 00278	EDCS transcription															domus			http://web3.forest.usf.edu/main/other/severan/jdi/images/111.jpg			Image		]rum numini [praese]nti Veneri [Caelesti] / [pro salute Imp(eratoris) Caes(aris) M(arci) Aureli An]tonini [Pii F]elicis Aug(usti) e[t Iu]liae Aug(ustae) matri(s) Au[g(usti) et castr(orum)] / [et senatus et totius do]mus divin[ae nov]um templum extruxit Asellin/[3]t Demetri[3] ac sibi datum ab Appio Cla[udio]		
538	IRT 00403	"Transcription taken from EDCS
MG

EDCS cites this as IRT 00403 = AE 2005, +01662"															"JD, LSS"	Labdah / Lepcis Magna	Tripolitana	http://web3.forest.usf.edu/main/other/severan/jdi/images/537.jpg			Image		Iuliae Augustae / matris(!) castrorum / matri Aug[[[g]]](ustorum) coniugi / Invicti / Imp(eratoris) Caesaris L(uci) Septimi / Severi Pii Pertinacis / Aug(usti) Arab(ici) Adiabenici / Parthici maximi / M(arcus) Iunius Punicus / proc(urator) sexagenarius / provinciae Thraciae / centenarius Alexan/driae ad Mercurium		
554	SYRIA 2 (1921) S. 289	"Could not find transcription on EDCS

MG"																		http://web3.forest.usf.edu/main/other/severan/jdi/images/553.jpg			Image				
167	CIL 03 03119	"HG

HG: Dated between 195 (when she received her Mater Castrorum title) and 217 (when Caracalla died)."				195-217					Decuriones						JD			http://web3.forest.usf.edu/main/other/severan/jdi/images/166.jpg			Proof		Iuliae / Dom{i}/nae Au/gustae / matri cas/trorum / d(ecreto) d(ecurionum)	"To Julia Domna Augusta, Mother of the Camp, by the decree of the Decuriones"	
43	AE 1957 00180 a/b	"This inscription was recorded in Libyca: Archeologie, Epigraphie III.2 1955 and IV.4 1956 For the health of Caracalla and Julia Domna, Publius Neratius... Probus, probably the procurator-governor of the province, was restored certain letters worn by time; the same or another repaired an installation by the surname Antoniniana; finally, a commander of a wing inaugrated the new public works of the town on the nones, but the consular year is lacking.  P. 351-354 with lig.  All near d’Aioun Sbiba.  From Caracalla’s titles, the inscription is dates to 212. p. 355-363. Prestige and interest in the Severan works.  Euergistic works were exceptional.  The immense reserve of fortresses that covered the frontiers of Roman African by a military organization essentially constituted a limes which it is believed provided a sense of security in the hinterlands.  Table 1 annex: inscription..."				212													Africa	http://web3.forest.usf.edu/main/other/severan/jdi/images/42.jpg			Image				
204	CIL 06 02103 = AFA s. cic ff. = ALI 00272	"Transcription from EDCS
Publication:  CIL 06, 02103 (p 864, 3261, 3292) = CFA 00099b = AE 1994, 00108 = AE 1998, +00113
[SN]"				214					Arval Brothern						"LSS, JD"	Rome	Italy	http://web3.forest.usf.edu/main/other/severan/jdi/images/203.jpg			Translation		in Capitolio ante cellam Iunonis Reginae fratres Arvales convenerunt et immolaverunt per L(ucium) Armenium Peregrinum promag(istrum)] / [quod dominus noster Imp(erator) Caes(ar) M(arcus) Aurellius] Anto[ninus Pius Felix Aug(ustus) 3 Iovi O(ptimo) M(aximo) b(ovem) m(arem) Iunoni Reginae b(ovem) f(eminam) Minervae b(ovem) f(eminam)] / [3 Fe]licit(ati) Aug(ustae) b(ovem) f(eminam) [3 adfuerunt] / [L(ucius) Armenius Peregrinus promag(ister) 3 A]grippinus P(ublius) Ael[ius Coeranus iun(ior) 3] / [3 detulit Primus Co]rnel(ianus) public(us) a comm(entariis) [fratrum Arvalium] / [3 in Capitolio ante cellam] Iun(onis) Reg(inae) fratr(es) Arval(es) [convenerunt et immolaverunt per L(ucium) Armenium Peregrinum promag(istrum)] / [quod dominus noster Imp(erator) Caes(ar) M(arcus)] Aurellius Antoninu[s Pius Felix Aug(ustus) Parth(icus) max(imus)] / [Brit(annicus) max(imus) Germ(anicus) max(imus) p(ontifex) m(aximus) trib(unicia) pot(estate) XVII] imp(erator) III co(n)s(ul) IIII proco(n)s(ul) 3] / [3 s]alvus servatus sit I[ovi O(ptimo) M(aximo) b(ovem) m(arem) Iunoni Reginae b(ovem) f(eminam) Minervae b(ovem) f(eminam)] / [3 Genio Antonini Aug(usti) ta]u[r(um)] Iun(oni) Iuliae Aug(ustae) b(ovem) f(eminam) 3] / [adfuerunt L(ucius) Armenius Peregrinus promag(ister) C(aius) Sulpici]us Pollio P(ublius) Aelius Co[eranus iun(ior) 3] / [3 detulit Primus Cornelia]nus public(us) a comm(entariis) [fratrum Arvalium Mes]salla et Sabino co(n)s(ulibus) / [3 in Capitolio ante cellam Iu]n(onis) Reg(inae) [f]ratres Arvales convenerunt ad / [vota solvenda quod dom]inus n(oster) Imp(erator) Caes(ar) M(arcus) Aurellius Antoninus Pius / [Felix Aug(ustus) Parth(icus) max(imus) Brit(annicus) max(imus) Germ(anicus) ma]x(imus) p(ontifex) m(aximus) t(ribunicia) p(otestate) XVII imp(erator) III co(n)s(ul) IIII p(ater) p(atriae) proco(n)s(ul) salv[us] / [atque incolumis pro securitate provin]ciar(um) felicissime ad [h]iberna Nicomediae ing[res]/[sus sit et immolavit C(aius) Sulpicius Polli]o promag(ister) vice M(arci) Iuli Gessi Bassiani mag(istri) / [Iovi O(ptimo) M(aximo) b(ovem) m(arem) a(uratum) Iunoni Reg(inae) b(ovem) f(eminam) a(uratam) Minervae b(ovem)] f(eminam) a(uratam) Saluti Imp(eratoris) Antonini b(ovem) f(eminam) a(uratam) Fort(unae) duci b(ovem) / [f(eminam) a(uratam) 3 Lari v]iali(?) t(aurum) a(uratum) Genio Antonini Aug(usti) t(aurum) a(uratum) Iun(oni) Iuliae / [Aug(ustae) b(ovem) f(eminam) a(uratam) adfuerunt] C(aius) Sulpicius Pollio P(ublius) Aelius Coeranus iun(ior) M(arcus) [ // piaculum factum fe]rr(i) inferend(i) / [scriptur(ae) et scalptur(ae) marm(oris) agna]m et porcil(iam) / [struib(us) et fertis per calato]r(em) / [et publ(icos)] // piaculum factum / ferri effer(endi) per [calator(em)] / et pub[licos]		
608	CIL 03 07581	"uncertain for Julia Domna

*UNABLE TO FIND TRANSCRIPTION ON EDCS*

HG"																		http://web3.forest.usf.edu/main/other/severan/jdi/images/607.jpg			Attention!				
512	IGRR 01 00386 = IG 14 922					post 212					Felicissimus						"C, JD, individual, mater aug, mater castrorum"	Portu (Ostia?)	"Italy, Latium"	http://web3.forest.usf.edu/main/other/severan/jdi/images/511.jpg			Transcription				
369	CIL 08 02553^f) + CIL 08 18047 = Waltzing 1435																domus			http://web3.forest.usf.edu/main/other/severan/jdi/images/368.jpg			Transcription		Impp(eratoribus) Caess(aribus) L(ucio) Septimio [Severo Pio Pertinaci Aug(usto) et M(arco)] / Aurelio Antonino P[io Aug(usto) et [[[L(ucio) Septimio Getae Caes(ari)]] <>] / et Iuliae Aug(ustae) matri Aug[[g]](ustorum) et [castrorum dedicante Q(uinto) Anicio] / Fausto co(n)s(ule) ampl(issimo) ex largi[ssimis stipendiis quae in] / eos conferunt fecerunt optiones valet[udinarii 3] / pequari(i) librarius et discentes capsario[rum ob quam so]/lemnitatem decreverunt universi arca u[t fiat ex qua numerentur iis qui ex] / eodem colleg(io) dimittentur anulari n(omine) sing[ulis HS 3] / item discentib(us) pro port(ione) scamnari sui HS |(mille) n(ummum)		
528	IGRR 03 01149					209					village (city)						"village, city, LSS, C, G, JD"	Harran	Syria	http://web3.forest.usf.edu/main/other/severan/jdi/images/527.jpg			Transcription				
444	CIL 09 04637^i)	"[SN]  Is this even about Julia Domna?

Transcription from EDCS."																		http://web3.forest.usf.edu/main/other/severan/jdi/images/443.jpg			Attention!		"AVGVSTA / C LICINIA / P ANTONIM / ICIS AVG / TRORVM / AV AC P / RIAE / ANCTISSIM / AE / VICTORI

[Iuliae Domnae] / Augusta[e] / [F]elici(?) ma[tri(?)] / [Im]p(eratoris) Antonin[i Pii] / [Fel]icis Aug(usti) [et] / [cas]trorum [et] / [senat]us ac p[a]/[t]riae / [s]anctissim/ae / [et] Victori[ae] -EDCS"		
386	CIL 08 04322 = CIL 08 18527 = D 02484	Transcription from EDCS.				198-211					vexillatio of the 3rd Augusta						"LSS, C, JD, domus, legion, military, mater avg[g], mater castrorum"	Casae (El Madher)	Numidia	http://web3.forest.usf.edu/main/other/severan/jdi/images/385.jpg			Image		I(ovi) O(ptimo) M(aximo) / et Nymphis / pro salute{m} / Impp(eratorum) L(uci) Septimi / Severi Aug(usti) M(arco) / Aur(elio) Antonino(!) / Aug(usto) <>/< Part(hico)>> Iulia(e) / Aug(ustae) matri Augg(ustorum) / et castr(orum) totius/que dom(us) divin(ae) / per vex(illationem) <<[[leg(ionis) III]]>> / Aug(ustae) morantes / ad fenum sec(andum) / v(otum) s(olverunt) l(ibentes) a(nimis)	"To Jupiter Optimus Maximus and the Nymphs on behalf of the Imperatores Lucius Septimius Severus Augustus (strange dative case here:) Marcus Aurelius Antoninus Augustus <> Julia Augusta mother of the Augustus and of the camp and of the who divine house, vexillatio of the 3rd Augusta legion, those who saw to the dividing of hay fulfilled their vow with willing spirits"	
390	CIL 08 09035	"Transcription from EDCS.

HG"															"G, LSS, JD, C, Domus"			http://web3.forest.usf.edu/main/other/severan/jdi/images/389.jpg			Translation		[[P(ublio) Septimio Getae pontifi[ci]]] / [[maximo nobilissimo Caes[ari]]] / [[principi iuventutis Aug(usto) co(n)[s(uli)]]] / Imp(eratoris) Caesaris L(uci) Septimi Sever[i] / Pii Pertinacis Felicis Aug(usti) Ara/bici Adiabenici Parthici max(imi) pont(ificis) / max(imi) trib(unicia) pote(state) XII imp(eratoris) XII co(n)s(ulis) III p(atris) p(atriae) proco(n)s(ulis) et / Iuliae Aug(ustae) matris Caesar[[um]] et / castrorum [[filio]] et Imp(eratoris) Caesaris / M(arci) Aureli Antonini Pii Aug(usti) pont(ificis) max(imi) / trib(unicia) potestat(e) VIII co(n)s(ulis) II p(atris) p(atriae) proco(n)s(ulis) [[fratri]]		
